V102_0.0,-0.503488011781
V102_1.0,-1.19120638243
V102_2.0,-0.264814862961
V102_3.0,0.374628613828
V102_4.0,0.768186566327
V102_5.0,0.771690282887
V263_0.0,-1.18125371407
V263_1.0,1.13624991994
V89_0.0,-0.561326670769
V89_1.0,0.389116367287
V89_2.0,0.127206509355
V13_1.0,0.196031915428
V13_2.0,-0.241035709555
V135_1.0,-0.466044862047
V135_2.0,0.016640468261
V135_3.0,0.0646324023373
V135_4.0,0.180548182282
V135_5.0,0.306919934617
V135_8.0,-0.147699919577
V261_0.0,-0.319555392908
V261_1.0,0.160214399823
V261_2.0,0.11433719896
V9_0.0,-0.780173711287
V9_1.0,1.46843173741
V9_2.0,-0.73326182025
V8_0.0,-0.327852376576
V8_1.0,1.29479445164
V8_2.0,-1.01194586919
V2_0.0,0.120985925408
V2_1.0,0.125019021854
V2_2.0,-0.291008741386
V237_1.0,0.484203314074
V237_2.0,0.314052328011
V237_3.0,-0.0723888496795
V237_4.0,-0.532839566263
V237_5.0,-0.509183682026
V237_8.0,0.0
V237_9.0,0.271152661759
V67_0.0,-0.130382327547
V67_1.0,0.221532657841
V67_2.0,-0.136154124418
V35_0.0,-0.173980622848
V35_1.0,-0.118042960109
V35_2.0,0.247019788829
V7_0.0,0.0963898751866
V7_1.0,-0.743627389354
V7_2.0,0.602233720043
V34_0.0,0.060763076893
V34_1.0,0.0610484195715
V34_2.0,-0.166815290588
V262_0.0,0.226418061488
V262_1.0,-0.271421855613
V239_1.0,-0.0553319538177
V239_2.0,0.0224830955865
V239_3.0,0.272979520637
V239_4.0,0.138606228263
V239_5.0,0.786564323532
V239_8.0,-0.35733128413
V239_9.0,-0.852973724196
V141_1.0,0.230472960387
V141_2.0,0.477093585481
V141_3.0,0.248443214512
V141_4.0,-0.54653897431
V141_5.0,-0.454474580197
V112_0.0,-0.93822460491
V112_1.0,0.673857520015
V112_2.0,0.335745576153
V112_3.0,0.109317924891
V112_4.0,0.190820207304
V112_5.0,-0.416520417579
V28_0.0,0.405923160023
V28_1.0,-0.921515757545
V28_2.0,0.470588803399
V137_1.0,0.0694642625037
V137_2.0,0.552426498992
V137_3.0,-0.62527895015
V137_4.0,-0.0987947811362
V137_5.0,0.0571791756643
V149_1.0,-0.198872012635
V149_2.0,-0.30358733554
V149_3.0,-0.245809470955
V149_4.0,0.186705010048
V149_5.0,0.516560014957
V258_0.0,0.141257898715
V258_1.0,0.263189848533
V258_2.0,-0.449451541373
V12_0.0,-0.749832976313
V12_1.0,0.449306624596
V12_2.0,0.255522557592
V3_0.0,0.536428758508
V3_1.0,-0.211536570441
V3_2.0,-0.369895982192
V77_0.0,-1.11045573812
V77_1.0,0.612840177916
V77_2.0,0.452611766077
V264_0.0,0.56844222985
V264_1.0,-0.613446023973
V100_0.0,0.19238052894
V100_1.0,-0.386288307012
V100_2.0,-0.382380211701
V100_3.0,-0.174884409819
V100_4.0,-0.017330271084
V100_5.0,0.72349887655
V114_0.0,0.270624922319
V114_1.0,0.248082946105
V114_2.0,-0.121385356851
V114_3.0,-0.334169695875
V114_4.0,-0.460028502008
V114_5.0,-0.525996976809
V114_8.0,0.877868868994
V114_9.0,0.0
V105_0.0,0.207033488902
V105_1.0,-0.425501648272
V105_2.0,-0.135222780824
V105_3.0,0.0587846267466
V105_4.0,0.259713013485
V105_5.0,-0.00981049416391
V254_1.0,-0.273984652158
V254_2.0,-0.164789754036
V254_3.0,-0.306781154097
V254_4.0,-0.154375005698
V254_5.0,0.750135094391
V254_8.0,-0.24055085721
V254_9.0,0.345342534679
V136_1.0,-0.113769527583
V136_2.0,-0.303093325131
V136_3.0,0.163498188021
V136_4.0,-0.524381448251
V136_5.0,0.732742318818
V236_1.0,0.498474520823
V236_2.0,0.253230766953
V236_3.0,0.172747098408
V236_4.0,0.564861918232
V236_5.0,-0.754538009595
V236_8.0,0.0
V236_9.0,-0.779780088946
V21,0.0587958743017
V55,-0.00382037702931
V121,0.018957359839
V117,0.0053280951111
